,STATE,STCOFIPS,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_A,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_N,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,HRCN_RISK_CATEGORY_QUANTILE,ZIP,3ZIP
1609,South Carolina,45007,10.0,0.0521741791016,763.394721679,35282231786.7,201302.511141,2335109129230.0,85782423.0101,2370477143440.0,0.000987157,3.23e-07,0.019147553,Relatively Low,1777006.2017,0.00331519655898,38456.2800842,86124.4189663,1901586.90075,72.2438391699,Relatively Low,4.9816927698e-05,1.6281291e-08,0.000998986901164,58.3657587549,2217206.67063,74.5177209511,Relatively Low,Relatively High,29620,296
1610,South Carolina,45009,35.0,0.234788368124,399.55554366,2715427891.0,13290.0,154164000000.0,42373459.0,156921801350.0,0.007606914,1.64e-06,0.035455327,Relatively High,4635980.42287,0.00488884795833,56710.6363166,343909.840612,5036600.8998,81.0635538262,Relatively Low,0.001707274363,3.67859139e-07,0.00811616159567,89.5806312149,6792425.41171,84.3876177658,Relatively Low,Very High,29481,294
1611,South Carolina,45011,30.0,0.179158756148,562.88819613,3922230011.0,20573.0,238646800000.0,40515231.0,242609545242.0,0.003394811,8.32e-07,0.03363914,Relatively High,2351553.78769,0.00301980598732,35029.7494529,243880.796372,2630464.33351,74.8378728923,Relatively Low,0.000599545100898,1.46784912e-07,0.00601948428658,83.1387808042,4021287.59843,79.6321220278,Relatively Low,Relatively High,29808,298
1612,South Carolina,45013,55.0,0.414021318513,623.599716796,41137798237.9,186606.0,2164629600000.0,23267860.0,2205790666100.0,0.015218106,9.48e-06,0.04539033,Very High,214169877.499,0.600861810536,6969997.00221,345684.948747,221485559.45,99.2217898833,Very High,0.00520615625977,3.21994904e-06,0.014856757293,98.9191526157,232228861.269,99.1027366532,Very High,Very High,29935,299
1613,South Carolina,45015,56.0,0.306576221658,1244.65253174,36745960123.3,229446.724115,2661581999730.0,5785270.0,2698333745120.0,0.011883312,9.1e-06,0.044735942,Very High,135862770.001,0.648345950297,7520813.02344,78786.7217728,143462369.746,98.6597492434,Relatively High,0.00369733148694,2.825664746e-06,0.0136185038508,94.7254647644,160743152.11,98.6092418125,Relatively High,Very High,29456,294
1614,South Carolina,45017,37.0,0.226596119209,396.44674056,2950236267.66,14114.0,163722400000.0,92646914.901,166765283183.0,0.001667055,7.02e-07,0.033010971,Relatively Moderate,1105385.17783,0.00223966974169,25980.1690036,696402.077335,1827767.42417,71.8979680069,Relatively Low,0.000374666428168,1.58684267e-07,0.00751490874928,83.5278858625,2515530.39273,75.6393001346,Relatively Low,Relatively High,29030,290
1615,South Carolina,45019,61.0,0.361551202723,975.330585938,85988400872.0,407699.276401,4729311606250.0,25671902.0,4815325679030.0,0.012215502,9.48e-06,0.046023685,Very High,343185403.97,1.26197543267,14638915.019,384557.336586,358208876.326,99.6973627324,Very High,0.00399073225014,3.095186016e-06,0.0149796979042,95.1578037181,360703043.644,99.6410946613,Very High,Very High,29403,294
1616,South Carolina,45021,8.0,0.0560483749586,401.4903828,12866200648.4,56118.4423604,650973931381.0,38226629.7895,663878358659.0,0.001561201,3.72e-07,0.029090505,Relatively Moderate,1064886.81347,0.00110855218283,12859.2053208,60433.2677367,1138179.28652,68.4824902724,Relatively Low,8.2703127508e-05,1.9730043e-08,0.00157937647447,63.2944228275,1434931.7029,71.197846568,Relatively Low,Relatively High,29743,297
1617,South Carolina,45023,15.0,0.106590594436,592.08048549,5362255559.0,32263.0,374250800000.0,35619445.0,379648675004.0,0.000975465,2.48e-07,0.008634555,Relatively Low,577474.786979,0.00088241180657,10235.9769562,33755.5169342,621466.28087,62.42974492,Very Low,0.000107692514955,2.7350581e-08,0.000947671052544,65.8884565499,771362.974786,64.5580978017,Relatively Low,Relatively High,29014,290
1618,South Carolina,45025,35.0,0.182147407757,813.78540711,11948265775.0,43159.0,500644400000.0,146909255.367,512739575030.0,0.003003895,6.94e-07,0.029638754,Relatively High,6521998.2861,0.00543574553752,63054.6482353,775128.1385,7360181.07283,83.8305231301,Relatively Low,0.000545853131234,1.25946976e-07,0.00527621571567,82.2741028967,10916678.3106,87.6626289816,Relatively Moderate,Very High,29720,297
1619,South Carolina,45027,37.0,0.284488396738,702.68413644,5602666491.0,31118.0,360968800000.0,124541443.0,366696007934.0,0.007643112,1.65e-06,0.035630014,Relatively High,12132299.0524,0.0144792810962,167959.660716,1260969.53736,13561228.2504,88.2403804583,Relatively Moderate,0.00216545087448,4.65302433e-07,0.0101248990455,91.439688716,20364722.4107,91.2965455361,Relatively Moderate,Very High,29162,291
1620,South Carolina,45029,58.0,0.304752649525,1077.58628174,7850193940.0,38512.0,446739200000.0,23306514.0,454612700454.0,0.009546776,2.3e-06,0.044816334,Very High,22062292.9274,0.025996920791,301564.281176,294169.771515,22658026.9801,92.2178988327,Relatively Moderate,0.00281041374214,6.75034296e-07,0.0126217833999,93.4716817985,29282259.8713,93.6742934051,Relatively Moderate,Very High,29481,294
1621,South Carolina,45031,33.0,0.218764805216,571.96835241,10469441354.0,62874.0,729338400000.0,101204888.0,739909046242.0,0.002109816,8.66e-07,0.032995004,Relatively Moderate,4561120.71721,0.0113355131758,131491.952839,698861.330861,5391474.00092,81.5823605707,Relatively Low,0.00043566037222,1.80289359e-07,0.00690541084203,81.8417639429,7412740.33818,85.0605652759,Relatively Low,Very High,29532,295
1622,South Carolina,45033,37.0,0.249287915424,410.92704198,11629614334.3,28253.8434112,327744583570.0,129674385.0,339503872289.0,0.007848742,1.72e-06,0.036622401,Very High,22629448.8124,0.0120331487028,139584.524953,1197410.36451,23966443.7019,92.6934716818,Relatively Moderate,0.0019458062391,4.25846647e-07,0.00923397758558,90.6182447038,35745986.5923,94.6164199192,Relatively Moderate,Very High,29565,295
1623,South Carolina,45035,50.0,0.306146266646,576.94993161,26709245135.9,161430.496809,1872593762990.0,45814409.0,1899348822530.0,0.011321147,8.46e-06,0.042556204,Very High,95701564.6245,0.432718513596,5019534.75771,586385.677432,101307485.06,97.8383052313,Relatively High,0.00358287102463,2.680284392e-06,0.0127991540267,94.6389969736,118893512.836,97.9811574697,Relatively High,Very High,29437,294
1624,South Carolina,45037,10.0,0.0841860159344,512.12156151,3924646940.0,25644.0,297470400000.0,43237054.8771,301438283995.0,0.001352431,5.15e-07,0.02658443,Relatively Moderate,513279.54649,0.00128717992913,14931.2871779,90829.382233,619040.215901,62.3865110246,Very Low,0.000130783623174,5.0194195e-08,0.00210050107416,69.6498054475,816864.779855,65.3656348138,Relatively Low,Relatively High,29845,298
1625,South Carolina,45039,23.0,0.144642516033,717.04792458,3940565078.0,20909.0,242544400000.0,19200299.0,246504165377.0,0.001306618,4.9e-07,0.02564957,Relatively Moderate,783578.217265,0.00156439055847,18146.9304782,70531.3798491,872256.527592,65.8884565499,Relatively Low,0.000198849201004,7.4819004e-08,0.00367345216077,74.3623000432,1138745.1266,68.9995513683,Relatively Low,Relatively High,29065,290
1626,South Carolina,45041,42.0,0.251629342474,812.39591706,26101738528.4,136850.253805,1587462944130.0,51913251.0,1613616595910.0,0.005441359,1.93e-06,0.040135201,Relatively High,35690176.1793,0.0663965632781,770200.134026,524440.756068,36984817.0694,95.1578037181,Relatively Moderate,0.0013672843943,4.85145758e-07,0.0101022522375,88.2403804583,45519094.3796,95.6034096007,Relatively Moderate,Very High,29530,295
1627,South Carolina,45043,52.0,0.324440994257,848.016914063,14091628437.0,63262.0,733839200000.0,10634427.0,747941462864.0,0.018944604,9.48e-06,0.068037577,Very High,82452452.33,0.185108314377,2147256.44678,222848.715318,84822557.4921,97.4059662776,Relatively High,0.00585116565474,2.926058525e-06,0.0209554041151,99.6108949416,91203596.7928,97.353073127,Relatively High,Very High,29442,294
1628,South Carolina,45045,8.0,0.0444652216313,803.6073045,106477311413.0,525145.851423,6091691876500.0,15276119.0,6198184464030.0,0.000981652,3.21e-07,0.01903588,Relatively Low,4822110.88563,0.00776430076549,90065.8888797,13041.5097441,4925218.28426,80.804150454,Relatively Low,4.5273050676e-05,1.4779376e-08,0.000853718784472,57.0687418936,5508386.07065,82.9968595783,Relatively Low,Very High,29644,296
1629,South Carolina,45047,12.0,0.069527884763,468.4949685,14939782205.1,69311.2304384,804010273085.0,11201259.0,818961256549.0,0.001874613,4.87e-07,0.03514136,Relatively Moderate,1859755.69366,0.00223956928188,25979.0036698,27688.3804779,1913423.07781,72.3303069607,Relatively Low,0.000124472062235,3.2304897e-08,0.00247189896046,67.8339818418,2512118.04875,75.5944369672,Relatively Low,Relatively High,29620,296
1630,South Carolina,45049,38.0,0.260923436813,568.38609828,4042479518.0,18531.0,214959600000.0,34971462.9933,219037050981.0,0.008740546,2.02e-06,0.040926669,Very High,9111609.77052,0.00958444985234,111179.618287,368441.268546,9591230.65735,85.6895806312,Relatively Moderate,0.00225396559956,5.17211691e-07,0.0105354834182,91.7855598789,13188050.8474,88.6496186631,Relatively Moderate,Very High,29924,299
1631,South Carolina,45051,60.0,0.288860160786,1156.20708252,64549774809.0,348571.585725,4043430394410.0,100741318.0,4108080910540.0,0.012215502,9.48e-06,0.046023685,Very High,244570173.98,0.998762427275,11585644.1564,1286214.19495,257442032.332,99.5244271509,Very High,0.00378880676199,2.865280908e-06,0.0127674942167,94.8119325551,305918012.21,99.5513683266,Very High,Very High,29579,295
1632,South Carolina,45053,59.0,0.330143582326,671.525251465,4497532552.0,28355.0,328918000000.0,15379127.0,333430911679.0,0.015218106,9.48e-06,0.04539033,Very High,22393716.8636,0.0879145705053,1019809.01786,222077.302164,23635603.1837,92.5205361003,Relatively Moderate,0.00497911168062,3.100496227e-06,0.0144401761013,98.6597492434,34712530.844,94.3921040825,Relatively Moderate,Very High,29934,299
1633,South Carolina,45055,31.0,0.189601041758,747.73343892,12856088786.0,65395.0,758582000000.0,157763970.0,771595852756.0,0.001450289,5.72e-07,0.028582469,Relatively Moderate,3645783.52217,0.00733606037337,85098.300331,850767.015405,4581648.8379,80.112408128,Relatively Low,0.000283584189784,1.12180753e-07,0.00539265724237,78.6856895806,5387006.38294,82.7725437416,Relatively Low,Very High,29010,290
1634,South Carolina,45057,23.0,0.160136419283,560.65160853,16898476793.2,95796.7524543,1111242328470.0,65485599.0,1128206290860.0,0.00106973,2.85e-07,0.009518589,Relatively Low,2366599.99049,0.0037033177558,42958.4859673,102748.300762,2512306.77722,74.3190661479,Relatively Low,0.000140036329994,3.8655148e-08,0.00156902131661,69.0877648076,3041039.20002,77.0300583221,Relatively Low,Relatively High,29720,297
1635,South Carolina,45059,13.0,0.0735182425641,730.23147639,13119404530.4,67465.6988646,782602106829.0,81302921.0,795802814280.0,0.00112781,3.94e-07,0.022005707,Relatively Low,1073605.25533,0.00187875756599,21793.5877655,128290.315857,1223689.15896,69.1742325984,Relatively Low,8.1827576648e-05,2.7845821e-08,0.001577929972,63.6835278859,1682885.949,72.5437415882,Relatively Low,Relatively High,29325,293
1636,South Carolina,45061,35.0,0.244322096457,415.38407937,2506595852.0,16515.0,191574000000.0,109250843.09,194189846695.0,0.003234342,7.74e-07,0.031996764,Relatively High,1998876.42019,0.00314065970063,36431.6525273,840837.457144,2876145.52986,75.8322524859,Relatively Low,0.00079744663209,1.9017013e-07,0.00769392141443,86.3813229572,4082424.33346,79.9013010319,Relatively Low,Relatively High,29046,290
1637,South Carolina,45063,31.0,0.171449473297,765.26976006,56475548233.9,293858.490296,3408758487440.0,254663338.897,3465488699010.0,0.00147167,5.84e-07,0.029019153,Relatively Moderate,14029731.3048,0.0290810273032,337339.916717,1281263.52461,15648334.7462,89.1915261565,Relatively Moderate,0.000248395478319,9.8952755e-08,0.00502756054921,76.7401642888,16795690.2854,89.9955136833,Relatively Moderate,Very High,29210,292
1638,South Carolina,45065,11.0,0.0642330254595,397.57930992,1233853596.0,9500.0,110200000000.0,2980440.0,111436834036.0,0.002540982,5.41e-07,0.024907593,Relatively Moderate,200142.283896,0.000326792401119,3790.79185298,4776.01979416,208709.095543,50.7133592737,Very Low,0.000162209102072,3.43992e-08,0.00160245460206,71.9412019023,263062.97859,52.6244952894,Very Low,Relatively Moderate,29620,296
1639,South Carolina,45067,41.0,0.258616071782,499.15529703,6028611850.95,29136.5606462,337984103496.0,25698852.0,344038414199.0,0.008893623,2.07e-06,0.041665375,Very High,13769512.753,0.0154705160165,179457.985792,276110.729898,14225081.4686,88.672719412,Relatively Moderate,0.00228400553355,5.30957752e-07,0.0107440880977,92.0017293558,22313108.5957,91.9246298789,Relatively Moderate,Very High,29565,295
1640,South Carolina,45069,31.0,0.225541603231,490.3689492,3804431337.0,26656.0,309209600000.0,91545093.0,313105576430.0,0.00265319,8.16e-07,0.050128087,Relatively Moderate,2350719.64301,0.0051284945651,59490.5369552,981315.059826,3391525.23979,77.2589710333,Relatively Low,0.000617889885447,1.92395504e-07,0.0107194719855,86.5542585387,5262337.03201,82.5033647376,Relatively Low,Relatively High,29565,295
1641,South Carolina,45071,19.0,0.109773660454,653.82075564,9594131307.56,37678.8598523,437074774287.0,163940195.374,446832845790.0,0.001961953,5.21e-07,0.036827069,Relatively High,2047964.24801,0.00214079634834,24833.2376408,650443.462935,2723240.94859,75.0540423692,Relatively Low,0.000213411120478,5.6810667e-08,0.00396707154767,76.6969303934,3470611.87524,78.2413638403,Relatively Low,Relatively High,29122,291
1642,South Carolina,45073,6.0,0.0393526177953,680.3579094,17337932525.9,78552.2156282,911205701287.0,182826337.753,928726460150.0,0.001366692,3.05e-07,0.025338296,Relatively Moderate,967458.613549,0.000981843221929,11389.3813744,193652.335768,1172500.33069,68.8283614354,Relatively Low,5.5796235899e-05,1.2498004e-08,0.00105904627051,60.3545179421,1499914.57665,71.6464782414,Relatively Low,Relatively High,29686,296
1643,South Carolina,45075,49.0,0.248736121713,1139.27071908,17286972841.0,84183.0,976522800000.0,245389241.0,994055162082.0,0.00615813,1.67e-06,0.05465316,Relatively High,27107092.2402,0.0359093113026,416548.01111,3300000.92742,30823641.1787,94.4660613921,Relatively Moderate,0.00156806472073,4.26562504e-07,0.0134480261399,89.7535667964,40571868.5195,95.1996410947,Relatively Moderate,Very High,29133,291
1644,South Carolina,45077,6.0,0.040996114968,517.92757926,24646130410.8,131308.030684,1523173155930.0,7616892.0,1547826903240.0,0.00086569,2.66e-07,0.016687838,Relatively Low,873302.657473,0.0014292835991,16579.6897495,5204.34618202,895086.693404,66.1046260268,Relatively Low,3.542922153e-05,1.0882235e-08,0.000683263748787,53.9991353221,971305.346133,67.2947510094,Relatively Low,Relatively High,29633,296
1645,South Carolina,45079,37.0,0.193410292024,779.7468315,81680380690.5,415634.696547,4821362479940.0,36997360.0,4903079857990.0,0.001553658,6.33e-07,0.030694067,Relatively Moderate,22703966.9039,0.0471564160503,547014.426184,230152.771239,23481134.1014,92.4340683096,Relatively Moderate,0.000277945541487,1.1345386e-07,0.00622078903034,76.9563337657,27542817.1266,93.135935397,Relatively Moderate,Very High,29210,292
1646,South Carolina,45081,13.0,0.0817140697995,466.29508497,3467581404.0,18852.0,218683200000.0,182976776.0,222333758180.0,0.001323145,4.99e-07,0.025986776,Relatively Moderate,383625.126203,0.000771456660343,8948.89725998,382463.68198,775037.705442,64.5482057933,Relatively Low,0.00011063190204,4.0921741e-08,0.00209023074043,71.3359273671,1082734.38661,68.5509196949,Relatively Low,Relatively High,29105,291
1647,South Carolina,45083,9.0,0.0486594905912,828.04865403,62310144853.8,327052.176494,3793805247330.0,34878006.9046,3856150270190.0,0.00101089,3.35e-07,0.019629169,Relatively Low,2911172.56484,0.00500656806985,58076.1896103,27901.1863748,2997149.94083,76.3078253351,Relatively Low,4.666810554e-05,1.5289752e-08,0.00079721460987,57.5443147428,3649441.35676,78.869448183,Relatively Low,Relatively High,29372,293
1648,South Carolina,45085,41.0,0.243352504608,688.97075325,22111310765.9,105491.75563,1223704365310.0,175870467.584,1245991546550.0,0.002148815,8.9e-07,0.033624567,Relatively Moderate,12109058.8638,0.0237651138335,275675.320468,1501704.7505,13886438.9348,88.3700821444,Relatively Moderate,0.000547638147149,2.2527669e-07,0.00853441976808,83.1820146995,18412106.3404,90.489008524,Relatively Moderate,Very High,29168,291
1649,South Carolina,45087,12.0,0.0711245255642,520.63938498,6739192706.0,27226.0,315821600000.0,11846753.6943,322572639460.0,0.001096914,3.78e-07,0.021377143,Relatively Moderate,519895.019628,0.000723761825131,8395.63717152,17834.8190216,546125.475821,61.0894941634,Very Low,7.7144999751e-05,2.658348e-08,0.00150544693038,62.7323821876,751648.598524,64.2440556303,Relatively Low,Relatively High,29372,293
1650,South Carolina,45089,47.0,0.286312570646,946.50621507,6305894995.0,30987.0,359449200000.0,54185023.0,365809280018.0,0.008615438,1.98e-06,0.040322881,Very High,15514919.2068,0.0175336890136,203390.792558,623010.215943,16341320.2153,89.4509295288,Relatively Moderate,0.00246038337446,5.65840159e-07,0.011497830608,92.7367055772,24630001.4481,92.597577389,Relatively Moderate,Very High,29580,295
1651,South Carolina,45091,12.0,0.0822819357839,703.12397883,60037026286.0,281493.257571,3265321787820.0,115287304.0,3325474101410.0,0.000916469,2.26e-07,0.008083362,Relatively Low,4560642.57926,0.0052722571846,61158.1833413,91132.5751918,4712933.33779,80.5015131863,Relatively Low,7.5951151872e-05,1.8726295e-08,0.000790482317045,61.9541720709,4943741.07286,82.0995962315,Relatively Low,Very High,29743,297
1652,Tennessee,47001,1.0,0.0117173427538,348.27688038,12619026777.3,75905.0386692,880498448563.0,4898105.21324,893122373445.0,0.000468952,1.07e-07,0.008751888,Very Low,69168.9416026,9.4931976461e-05,1101.21092694,501.058471886,70771.2110014,37.6999567661,Very Low,5.397568178e-06,1.232643e-09,0.000101251179486,28.2749675746,85207.9362059,39.5693135935,Very Low,Relatively Low,37705,377
1653,Tennessee,47003,5.0,0.0274462006043,479.58319773,8650653095.0,50187.0,582169200000.0,171453262.146,590991306357.0,0.000680628,1.09e-07,0.012211083,Relatively Low,167658.584236,0.00015613934004,1811.21634447,57628.658667,227098.459248,51.5348032858,Very Low,1.9381031975e-05,3.111151e-09,0.000331448913544,48.8110678772,291892.726925,53.6563481382,Very Low,Relatively Moderate,37183,371
1654,Tennessee,47005,4.0,0.0221299338846,440.63443164,2410435673.0,15849.0,183848400000.0,10874338.4892,186269710011.0,0.000760191,9.06e-08,0.007000591,Relatively Low,36551.4175936,2.9027400695e-05,336.717848065,1682.36567861,38570.5011202,29.1396454821,Very Low,1.5163822044e-05,1.831497e-09,0.000154433516375,43.4068309555,46935.5329329,30.7312696276,Very Low,Relatively Low,38341,383
1655,Tennessee,47007,1.0,0.0122203412753,410.99453343,1930705053.78,14848.4931415,172242520441.0,45433367.0056,174218658862.0,0.000861438,1.09e-07,0.007990844,Relatively Low,19982.5497168,1.9558065292e-05,226.873557389,4326.34722655,24535.7705007,22.7410289667,Very Low,1.032520018e-05,1.31474e-09,9.4566632727e-05,38.607868569,33355.6956689,25.5271422162,Very Low,Relatively Low,37338,373
1656,Tennessee,47009,3.0,0.0151578705855,572.32323681,22123109671.9,134960.957825,1565547110770.0,18738240.6943,1587688958680.0,0.000573175,1.45e-07,0.010816583,Very Low,157543.619361,0.000247842311096,2874.97080872,2812.47312654,163231.063296,47.3843493299,Very Low,7.113944462e-06,1.83542e-09,0.000148873283225,33.8953739732,177395.129462,48.0484522207,Very Low,Relatively Moderate,37804,378
1657,Tennessee,47011,3.0,0.0232282786956,334.79485065,17896707250.0,108482.0,1258391200000.0,121420563.0,1276409327810.0,0.000662636,1.56e-07,0.009823651,Relatively Low,276630.739068,0.000394800650497,4579.68754576,27768.3965485,308978.823162,54.9502810203,Very Low,1.5457074601e-05,3.639319e-09,0.000228695995657,44.3579766537,379600.268893,56.796769852,Very Low,Relatively Moderate,37310,373
1658,Tennessee,47013,1.0,0.0122943701487,503.14307589,6105384217.0,39231.0,455079600000.0,3316053.14462,461188300270.0,0.000441786,9.83e-08,0.008217045,Very Low,33711.5361591,4.8226959555e-05,559.432730832,363.750536047,34634.7194259,27.7993947255,Very Low,5.521607643e-06,1.229307e-09,0.000109632793538,28.6208387376,45317.8390859,30.1031852849,Very Low,Relatively Low,37819,378
1659,Tennessee,47015,4.0,0.0304562852941,268.37792397,2125417233.0,14490.0,168084000000.0,25894139.7433,170235311373.0,0.000303125,4.4e-08,0.002499755,Very Low,19250.146324,1.9073771269e-05,221.255746716,1908.32390502,21379.7259757,20.7090358841,Very Low,9.057114069e-06,1.31634e-09,7.3680636031e-05,36.5758754864,25010.3471693,21.6240466577,Very Low,Relatively Low,37190,371
1660,Tennessee,47017,4.0,0.0284049285006,606.15153027,4349917831.8,28347.2160376,328827706036.0,60060884.361,333237684752.0,0.000759803,9.05e-08,0.006996805,Relatively Low,92579.3230795,7.2220535344e-05,837.758209994,12111.2004369,105528.281726,42.8447903156,Very Low,2.1261818885e-05,2.543335e-09,0.000200581596463,48.0760916559,133971.196902,45.0874831763,Very Low,Relatively Moderate,38358,383
1661,Tennessee,47019,3.0,0.0244162297883,351.20479563,7179677677.0,56264.0,652662400000.0,8813605.0,659850891282.0,0.000822596,2.15e-07,0.012339043,Relatively Low,118208.864683,0.000243473714156,2824.2950842,2391.78708713,123424.946855,44.3579766537,Very Low,1.6464369294e-05,4.327345e-09,0.000271374436128,45.0497189797,151856.10626,46.7025572005,Very Low,Relatively Moderate,37604,376
1662,Tennessee,47021,1.0,0.0116140662943,310.167702,5983379949.82,41038.1061201,476042030993.0,18605167.4403,482044016111.0,0.000282028,3.96e-08,0.002315228,Very Low,19653.0103507,1.8907993546e-05,219.332725133,499.635001833,20371.9780776,19.9308257674,Very Low,3.284473324e-06,4.60654e-10,2.6677733653e-05,20.8819714656,21952.3952194,19.3808882907,Very Low,Relatively Low,37143,371
1663,Tennessee,47023,3.0,0.0466018376001,288.84533496,3301592805.55,17315.4311109,200859000886.0,18182880.5101,204178776572.0,0.000587209,1.3e-07,0.008646632,Relatively Low,90533.5500524,0.000105082283437,1218.95448787,7304.45968682,99056.9642271,42.2395157804,Very Low,2.7392627025e-05,6.060109e-09,0.000395714937338,51.448335495,116969.212439,43.3378196501,Very Low,Relatively Moderate,38315,383
1664,Tennessee,47025,1.0,0.010866725599,446.03200512,5060073711.74,31586.8741441,366407740072.0,19253858.3011,371487067642.0,0.000907491,1.18e-07,0.008443255,Relatively Low,47958.0711407,3.8261276284e-05,443.8308049,1570.831152,49972.7330976,32.6848249027,Very Low,9.410533719e-06,1.19462e-09,7.8897717677e-05,36.878512754,67829.5229213,36.2494392104,Very Low,Relatively Low,37881,378
1665,Tennessee,47027,3.0,0.0216563631945,261.96201798,1220325311.0,7571.0,87823600000.0,68878740.0,89112804051.0,0.00063555,6.95e-08,0.005791061,Relatively Low,15405.2604669,1.0578056462e-05,122.705454954,7682.85084287,23210.8167647,21.6601815824,Very Low,1.2623896536e-05,1.397181e-09,0.00011154168678,41.2883700821,32974.9691346,25.3028263795,Very Low,Relatively Low,38551,385
1666,Tennessee,47029,1.0,0.00584419379423,447.53172633,5380722380.87,35940.0236477,416904274313.0,41850355.0,422326847049.0,0.000934876,1.74e-07,0.017044332,Relatively Low,29398.096251,3.6547040596e-05,423.94567092,4168.7297192,33990.7716411,27.5832252486,Very Low,5.462648021e-06,1.016579e-09,9.9610378913e-05,29.8746217034,48776.4009446,31.3593539704,Very Low,Relatively Low,37722,377
1667,Tennessee,47031,4.0,0.0260670964116,438.94105359,10196256768.0,57861.0,671187600000.0,69280192.42,681453136960.0,0.000667599,1.06e-07,0.011965035,Relatively Low,175943.225067,0.000159642884597,1851.85746132,21641.6747105,199436.757239,50.0216169477,Very Low,1.7255668337e-05,2.759076e-09,0.000311532407364,46.476437527,240631.499312,51.7720951099,Very Low,Relatively Moderate,37026,370
1668,Tennessee,47033,5.0,0.0292209689673,268.42165467,2348094501.0,13873.0,160926800000.0,92421757.5622,163367316259.0,0.000499387,1.02e-07,0.007285447,Relatively Low,34264.7381384,4.1349015253e-05,479.648576939,19675.4665527,54419.853268,33.7224383917,Very Low,1.459257203e-05,2.980539e-09,0.000210272315724,45.438824038,75288.3749692,37.5056078959,Very Low,Relatively Low,38006,380
1669,Tennessee,47035,2.0,0.0200622508525,691.73269932,9247217396.91,60651.3101391,703555197614.0,52645707.2372,712855060718.0,0.000677853,1.08e-07,0.012158653,Relatively Low,132493.486464,0.0001380100178,1600.91620647,13427.7583296,147522.161,46.3899697363,Very Low,1.4213729392e-05,2.259237e-09,0.000250536795746,43.0177258971,182365.477093,48.4970838941,Very Low,Relatively Moderate,37367,373
1670,Tennessee,47037,2.0,0.0135633099553,530.86249242,140242225700.0,715144.915942,8295681024930.0,12627741.3478,8435935878370.0,0.000229292,1.41e-08,0.002054614,Very Low,423320.038154,0.000138420741359,1605.68059976,342.171853425,425267.890607,58.1928231734,Very Low,3.017276237e-06,1.93464e-10,2.6850945332e-05,19.3687851275,477947.354757,59.3988335576,Very Low,Relatively High,37219,372
1671,Tennessee,47039,5.0,0.0320758734125,348.36468342,2123154025.0,11430.0,132588000000.0,8489378.66687,134719643404.0,0.000885688,1.14e-07,0.00822892,Relatively Low,58246.7206329,4.0672549396e-05,471.801572991,2257.01979555,60975.5420015,35.2788586252,Very Low,2.7434053275e-05,3.558403e-09,0.000265479893991,51.0592304367,66475.7903884,35.7559443697,Very Low,Relatively Low,38341,383
1672,Tennessee,47041,5.0,0.0350477559453,332.30742597,3272429906.0,20068.0,232788800000.0,29742757.4775,236090972663.0,0.000703059,8.07e-08,0.006444746,Relatively Low,80655.9298891,5.6775165524e-05,658.591920076,6718.41618811,88032.9379973,40.8992650238,Very Low,2.4647106953e-05,2.829139e-09,0.00022557007014,49.8486813662,117371.596367,43.5172723194,Very Low,Relatively Moderate,38567,385
1673,Tennessee,47043,1.0,0.0116883876408,496.28018076,8763008053.14,53582.966612,621562412699.0,21302912.3263,630346723665.0,0.000292019,4.17e-08,0.002402518,Very Low,29910.172354,2.6116646456e-05,302.953098887,598.219046509,30811.3444994,25.897103329,Very Low,3.383974099e-06,4.8104e-10,2.7980884104e-05,21.1846087332,35932.667905,26.6935845671,Very Low,Relatively Low,37101,371
1674,Tennessee,47045,4.0,0.0213946794636,531.5005527,7104068578.39,36761.9876479,426439056716.0,141732027.717,433684857322.0,0.000570562,8.37e-08,0.010139282,Relatively Low,105119.776571,7.8409687187e-05,909.55237137,31213.6871344,137243.016076,45.6982274103,Very Low,1.4797120447e-05,2.1329e-09,0.000202829580509,44.5741461306,178095.54687,48.1830417227,Very Low,Relatively Moderate,38240,382
1675,Tennessee,47047,5.0,0.0382372177616,713.36236764,7873293862.47,41885.9988528,485877586692.0,102965599.699,493853846155.0,0.000400838,6.66e-08,0.003363806,Very Low,100435.215725,9.2123046411e-05,1068.62733837,12190.3644325,113694.207496,43.579766537,Very Low,1.2756414716e-05,2.199376e-09,0.000118218987819,41.0289667099,138617.998181,45.5361148497,Very Low,Relatively Moderate,38068,380
1676,Tennessee,47049,3.0,0.0226972633612,503.96839116,2527081607.0,18485.0,214426000000.0,43089747.0,216996171354.0,0.00075596,8.99e-08,0.006959352,Relatively Low,40476.5326964,3.6108655657e-05,418.860405626,6597.62347512,47493.0165771,32.2092520536,Very Low,1.6017105496e-05,1.953403e-09,0.000153113534761,44.4444444444,58352.9886825,33.8268281741,Very Low,Relatively Low,38565,385
